id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
24267241,5767354,Sonny,Mitte,Wedding Zentrum,52.549831,13.367226,Private room,29.000000,1,20,1,73
7758345,40794214,Sophia,Neukölln,Rixdorf,52.472950,13.451642,Private room,29.000000,5,10,2,66
23324932,8989699,Sophia,Neukölln,Schillerpromenade,52.476665,13.422606,Private room,29.000000,3,6,1,88
21765524,97635441,Souf,Charlottenburg-Wilm.,Grunewald,52.489258,13.297742,Shared room,29.000000,2,1,1,0
22314295,148548975,Souky,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.486397,13.325350,Private room,29.000000,20,46,1,4
15935417,27992532,Stefan,Pankow,Prenzlauer Berg Nord,52.552307,13.415606,Entire home/apt,29.000000,30,11,2,145
22030046,10490052,Stefanie,Mitte,Alexanderplatz,52.527710,13.401306,Private room,29.000000,4,5,1,5
163287,779623,Stefano,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491791,13.397270,Entire home/apt,29.000000,150,71,2,359
28242858,101573493,Steffen,Neukölln,Rixdorf,52.474751,13.445972,Private room,29.000000,4,1,1,28
5788129,30031814,Steffi,Lichtenberg,Alt-Lichtenberg,52.518902,13.480059,Private room,29.000000,2,33,1,0
16384959,20741118,Stella,Neukölln,Reuterstraße,52.482555,13.439755,Private room,29.000000,2,13,1,0
265394,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.509480,13.446563,Private room,29.000000,1,4,14,320
265400,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.508759,13.445171,Private room,29.000000,1,1,14,235
20288869,144250922,Sunny,Lichtenberg,Fennpfuhl,52.527328,13.462552,Private room,29.000000,4,0,1,138
8726209,40392695,Sven,Pankow,Prenzlauer Berg Nordwest,52.551262,13.412739,Private room,29.000000,3,71,2,60
10915485,40392695,Sven,Pankow,Prenzlauer Berg Nordwest,52.552914,13.412940,Private room,29.000000,3,60,2,68
23176288,9478609,Svenja,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510609,13.463871,Private room,29.000000,2,3,1,0
11172719,15341612,Sylvia Viola,Pankow,Prenzlauer Berg Südwest,52.539158,13.408007,Entire home/apt,29.000000,7,1,1,0
20296266,33140698,Taissa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491268,13.409925,Private room,29.000000,2,8,3,21
728330,2193666,Tammy,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.487492,13.420484,Entire home/apt,29.000000,90,165,2,16
22942054,169910538,Tanja,Mitte,Osloer Straße,52.559906,13.386640,Entire home/apt,29.000000,3,1,1,0
3773998,19347591,Tarini,Treptow - Köpenick,Alt  Treptow,52.493111,13.448135,Private room,29.000000,21,3,1,0
22407272,112313679,Theo,Marzahn - Hellersdorf,Kaulsdorf,52.509670,13.585342,Private room,29.000000,1,35,1,82
12116839,64999998,Theresia,Pankow,Pankow Süd,52.561527,13.416478,Private room,29.000000,1,0,1,0
14327681,40321159,Thomas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490509,13.423114,Private room,29.000000,5,8,1,0
26675411,85098333,Thomas,Tempelhof - Schöneberg,Schöneberg-Süd,52.487797,13.339243,Private room,29.000000,3,8,2,32
25217652,150545454,Tilman,Pankow,Helmholtzplatz,52.540474,13.417361,Private room,29.000000,2,18,1,75
3305685,8308376,Tim,Charlottenburg-Wilm.,Neue Kantstraße,52.499561,13.302263,Private room,29.000000,45,34,1,8
6211752,32209777,Timm,Tempelhof - Schöneberg,Schöneberg-Süd,52.483509,13.360767,Private room,29.000000,2,6,2,0
25038340,189285807,Tobias,Lichtenberg,Neu Lichtenberg,52.506294,13.501377,Entire home/apt,29.000000,2,8,1,2
5040353,1644092,Ulrike,Marzahn - Hellersdorf,Hellersdorf-Nord,52.539028,13.612727,Private room,29.000000,3,137,1,331
10379645,53430366,Uwe,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486435,13.398094,Private room,29.000000,2,3,1,0
11327035,54601187,Uwe,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.515800,13.467268,Private room,29.000000,1,75,7,270
6359334,26618507,Vic,Pankow,Buchholz,52.606937,13.421185,Entire home/apt,29.000000,60,8,1,145
16144309,105202525,Victor,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490807,13.409676,Private room,29.000000,2,16,1,0
5855411,2508986,Wanda,Neukölln,Rixdorf,52.474712,13.446554,Private room,29.000000,1,2,1,0
11859059,32112549,Wibke,Mitte,Moabit Ost,52.533421,13.345592,Private room,29.000000,2,28,3,22
17658403,32112549,Wibke,Mitte,Moabit Ost,52.533615,13.345449,Private room,29.000000,2,10,3,4
24292419,7320833,Wiebke,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489979,13.420162,Private room,29.000000,1,7,1,0
24684422,96823897,Wioleta,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.508545,13.456490,Private room,29.000000,1,31,1,5
25943856,195006466,Yanina,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513649,13.448114,Private room,29.000000,21,4,1,68
6698612,35063849,Zaneta,Pankow,Pankow Süd,52.564476,13.414566,Private room,29.000000,3,103,3,52
7890338,41599772,Zito,Charlottenburg-Wilm.,Mierendorffplatz,52.525349,13.308716,Entire home/apt,29.000000,5,58,1,288
11823355,9903825,Abel,Treptow - Köpenick,Friedrichshagen,52.444767,13.625759,Entire home/apt,30.000000,3,21,1,0
8619207,28136577,Adam,Mitte,Parkviertel,52.548225,13.345224,Private room,30.000000,1,22,1,153
27635148,46315334,Adrian,Lichtenberg,Frankfurter Allee Süd,52.504448,13.486181,Private room,30.000000,1,1,1,84
23761166,157294886,Adriano,Tempelhof - Schöneberg,Schöneberg-Süd,52.484966,13.342444,Private room,30.000000,1,3,1,58
28555452,29813538,Agata,Mitte,Parkviertel,52.559376,13.343714,Private room,30.000000,3,1,1,52
2075180,10606456,Agnes,Tempelhof - Schöneberg,Schöneberg-Süd,52.483246,13.364260,Private room,30.000000,2,120,1,0
27399193,206485562,Ahmee,Neukölln,Rixdorf,52.480640,13.449367,Private room,30.000000,1,10,1,72
3581569,18041151,Aicke,Mitte,Osloer Straße,52.560322,13.385282,Entire home/apt,30.000000,20,0,1,0
28571288,79636542,Aideen,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.504589,13.427154,Private room,30.000000,2,3,1,11
4098576,21258591,Ain,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.499855,13.428555,Entire home/apt,30.000000,2,0,1,0
7688581,40379658,Aino,Neukölln,Schillerpromenade,52.468433,13.422209,Entire home/apt,30.000000,7,3,1,0
20317223,139213833,Al,Mitte,Osloer Straße,52.558720,13.395660,Private room,30.000000,1,2,1,0
23788129,178492305,Alejandro,Neukölln,Reuterstraße,52.484871,13.432968,Entire home/apt,30.000000,2,2,1,0
27368118,24005280,Alejandro,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.495300,13.413396,Private room,30.000000,14,0,2,310
27121216,203158668,Alena,Steglitz - Zehlendorf,Schloßstr.,52.459572,13.316286,Private room,30.000000,1,19,1,276
10942670,1902589,Alessandra,Neukölln,Reuterstraße,52.482567,13.435561,Private room,30.000000,1,1,1,0
3780876,15220201,Alex,Mitte,Parkviertel,52.546997,13.347272,Private room,30.000000,2,35,1,154
7905622,41687573,Alex,Tempelhof - Schöneberg,Tempelhof,52.462433,13.376955,Private room,30.000000,1,0,1,0
22171618,18136185,Alex,Charlottenburg-Wilm.,Westend,52.518806,13.280272,Private room,30.000000,1,0,1,0
23479231,141649010,Alex,Mitte,Osloer Straße,52.560722,13.385492,Private room,30.000000,3,0,1,0
24616565,105479934,Alex,Mitte,Alexanderplatz,52.531178,13.375087,Private room,30.000000,1,12,4,0
24838624,187700760,Alex,Neukölln,Rixdorf,52.479095,13.437578,Private room,30.000000,3,1,1,0
25975541,13921795,Alex,Mitte,Brunnenstr. Nord,52.541725,13.388053,Private room,30.000000,1,13,2,9
25498062,28064843,Alexa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.495178,13.414369,Private room,30.000000,5,3,2,50
13080568,56451629,Alexander,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501888,13.422109,Private room,30.000000,3,6,1,0
18589340,128746106,Alexander,Charlottenburg-Wilm.,Mierendorffplatz,52.526184,13.306306,Private room,30.000000,3,4,1,0
26678038,146311938,Alexander,Reinickendorf,West 1,52.577446,13.292764,Private room,30.000000,1,13,1,8
2382002,12169953,Alexandra,Mitte,Moabit Ost,52.533302,13.350895,Private room,30.000000,2,19,1,0
2034446,1259589,Alexine,Neukölln,Rixdorf,52.479347,13.437707,Private room,30.000000,3,142,3,8
27946772,211096430,Ali,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493317,13.420224,Shared room,30.000000,1,7,2,9
28929609,211096430,Ali,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493862,13.421355,Shared room,30.000000,1,0,2,38
29223772,150226365,Alice,Lichtenberg,Friedrichsfelde Süd,52.497761,13.510426,Shared room,30.000000,1,0,1,365
18011537,116568785,Alicia,Mitte,Brunnenstr. Süd,52.534538,13.398248,Entire home/apt,30.000000,5,0,1,0
20419469,9490010,Alicia,Mitte,Wedding Zentrum,52.540890,13.348953,Private room,30.000000,3,2,1,0
6248042,32442884,Alina,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518574,13.470558,Private room,30.000000,4,121,1,69
11277489,58894682,Alina,Tempelhof - Schöneberg,Friedenau,52.477505,13.344959,Private room,30.000000,1,1,1,0
13774782,80853110,Aline,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.514648,13.453888,Private room,30.000000,2,3,1,0
13923912,7289638,Aline,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.514927,13.305806,Private room,30.000000,2,24,1,296
6040458,8460213,Aliosha,Neukölln,Rixdorf,52.472672,13.451831,Private room,30.000000,4,1,1,0
19265757,213446,Alisa,Reinickendorf,Ost 2,52.576019,13.354759,Entire home/apt,30.000000,7,0,1,0
27720220,208443390,Aljona,Reinickendorf,West 3,52.588585,13.293736,Entire home/apt,30.000000,1,0,1,0
7782875,40951927,Alon,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511192,13.463614,Private room,30.000000,1,2,1,0
19771765,47973594,Amanda,Pankow,Pankow Süd,52.564388,13.414779,Private room,30.000000,2,39,1,4
23136138,18671772,Amanda,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512730,13.467737,Private room,30.000000,2,4,1,13
29269359,220508206,Americo,Neukölln,Reuterstraße,52.484688,13.435109,Private room,30.000000,1,1,1,8
29558441,222541453,Amgad M,Lichtenberg,Alt-Lichtenberg,52.513401,13.485758,Private room,30.000000,1,0,2,320
13300246,75107310,Amin,Reinickendorf,West 4,52.562519,13.330523,Private room,30.000000,1,1,1,0
22975954,81417495,Amin,Neukölln,Reuterstraße,52.487122,13.428822,Entire home/apt,30.000000,2,3,1,0
23253254,173067258,Amir,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502293,13.420087,Private room,30.000000,2,2,1,164
16402413,61107166,Amy,Tempelhof - Schöneberg,Mariendorf,52.442402,13.384854,Entire home/apt,30.000000,1,0,1,0
18982383,33450078,Amy,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491238,13.386020,Private room,30.000000,4,9,1,0
14863860,12020879,An Dre A,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513134,13.465731,Private room,30.000000,3,21,2,145
9969740,24772206,Ana,Mitte,Wedding Zentrum,52.543705,13.356409,Private room,30.000000,7,0,1,0
20833362,8677751,Ana,Neukölln,Rixdorf,52.477753,13.441263,Private room,30.000000,5,1,1,0
22261953,26365831,Ana,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511059,13.458566,Private room,30.000000,10,8,1,0
21169888,135647491,Ana João,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492809,13.380259,Private room,30.000000,3,3,1,0
25179019,24181572,Anastasiya,Neukölln,Neuköllner Mitte/Zentrum,52.466106,13.436980,Private room,30.000000,2,6,1,46
25659910,124449604,Anders,Neukölln,Neuköllner Mitte/Zentrum,52.469296,13.433924,Private room,30.000000,4,0,1,0
9988919,51322446,Andrea,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.488567,13.375293,Private room,30.000000,1,0,1,0
15815265,102368001,Andrea,Treptow - Köpenick,Alt  Treptow,52.489655,13.454023,Private room,30.000000,2,19,1,0
19262221,27804538,Andrea,Pankow,Prenzlauer Berg Nordwest,52.553551,13.401914,Private room,30.000000,1,26,1,42
23335881,39931962,Andrea,Tempelhof - Schöneberg,Schöneberg-Nord,52.493069,13.348968,Private room,30.000000,2,19,1,152
25003493,78431703,Andrea,Neukölln,Reuterstraße,52.494053,13.424429,Private room,30.000000,1,1,1,67
3809515,19578715,Andreas,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.499168,13.423707,Private room,30.000000,2,2,1,0
15034680,94953953,Andreas,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502888,13.422137,Private room,30.000000,3,4,1,0
18853343,53586404,Andreas,Pankow,Prenzlauer Berg Nordwest,52.553864,13.407189,Private room,30.000000,21,0,2,0
20027814,142222370,Andreas,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.490501,13.328778,Entire home/apt,30.000000,2,17,1,0
29389242,221402380,Andreas,Mitte,Alexanderplatz,52.517403,13.405562,Private room,30.000000,7,0,1,20
22070776,62910077,Andreia,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.521214,13.447325,Entire home/apt,30.000000,6,1,1,0
20785029,45765767,Andrius,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.517395,13.433599,Private room,30.000000,1,4,1,0
21447010,19278666,André,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.507122,13.453930,Private room,30.000000,3,12,1,0
14685647,7446084,Angela,Lichtenberg,Alt-Lichtenberg,52.513206,13.499691,Private room,30.000000,1,12,1,115
22884009,15132751,Angela,Pankow,Prenzlauer Berg Südwest,52.533657,13.420310,Private room,30.000000,3,36,1,0
29411026,221549971,Angela,Pankow,Helmholtzplatz,52.541546,13.418741,Private room,30.000000,14,0,1,75
29354507,205669151,Angelika,Pankow,Buch,52.629936,13.495580,Entire home/apt,30.000000,10,0,1,253
2418364,12359221,Angelina & Susann,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.512173,13.444719,Private room,30.000000,7,3,1,0
21632339,55986416,Anita,Pankow,Prenzlauer Berg Nordwest,52.550934,13.408144,Private room,30.000000,2,0,1,0
9396834,20593011,Anja,Neukölln,Reuterstraße,52.482525,13.440467,Private room,30.000000,2,81,1,330
9750605,50294639,Anja,Tempelhof - Schöneberg,Schöneberg-Süd,52.487141,13.347506,Entire home/apt,30.000000,60,3,1,337
17856060,122190343,Anja,Neukölln,Rixdorf,52.472012,13.441837,Private room,30.000000,1,10,1,33
6253378,32482556,Anke,Pankow,Karow,52.606522,13.466591,Entire home/apt,30.000000,2,34,1,292
10761282,36508004,Ann Christine,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490093,13.416431,Private room,30.000000,1,1,1,0
29593646,222767705,Ann-Christin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510063,13.471642,Private room,30.000000,4,0,1,337
4656334,24099630,Anna,Neukölln,Schillerpromenade,52.466923,13.425367,Entire home/apt,30.000000,5,6,1,0
9310809,20657272,Anna,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.573856,13.399074,Private room,30.000000,2,12,1,178
11011645,10118465,Anna,Mitte,Moabit West,52.526463,13.332679,Entire home/apt,30.000000,2,4,1,0
13262404,57020742,Anna,Neukölln,Schillerpromenade,52.480762,13.421138,Private room,30.000000,3,10,1,310
14847866,8791967,Anna,Mitte,Brunnenstr. Nord,52.542503,13.370854,Private room,30.000000,2,4,3,0
14932414,92850470,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.500267,13.458130,Private room,30.000000,2,173,1,70
16733398,110961352,Anna,Neukölln,Rixdorf,52.473534,13.451116,Private room,30.000000,3,1,1,276
16882042,90368941,Anna,Mitte,Brunnenstr. Nord,52.551369,13.379768,Private room,30.000000,3,17,1,0
20182787,16839500,Anna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491615,13.418407,Private room,30.000000,10,3,1,112
21005358,151234999,Anna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.496666,13.397227,Entire home/apt,30.000000,5,9,1,0
21487541,67612133,Anna,Tempelhof - Schöneberg,Tempelhof,52.481842,13.379951,Private room,30.000000,1,1,1,0
26648712,12250657,Anna,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501640,13.420707,Private room,30.000000,2,14,1,117
28251938,163690943,Anna,Neukölln,Rixdorf,52.478058,13.446626,Private room,30.000000,6,0,1,0
28921728,13833146,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.523186,13.455261,Private room,30.000000,9,1,1,34
29772397,7970784,Anna,Neukölln,Neuköllner Mitte/Zentrum,52.479095,13.428191,Private room,30.000000,2,0,1,26
7443679,9884688,Anna & Tomek,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.524323,13.430655,Private room,30.000000,2,6,1,0
7395188,38746496,Anna Fee,Neukölln,Rixdorf,52.481068,13.442025,Private room,30.000000,4,16,1,43
10385865,43767775,Anna&Josh,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.523964,13.449358,Private room,30.000000,2,97,2,59
16233082,9230302,Anne,Neukölln,Rixdorf,52.472137,13.442834,Private room,30.000000,2,14,1,333
23193459,58953151,Anne,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.498363,13.464663,Private room,30.000000,1,6,2,0
23938455,179967464,Anne,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518387,13.457120,Private room,30.000000,4,0,1,0
28388445,18117919,Annie,Tempelhof - Schöneberg,Schöneberg-Nord,52.491844,13.362288,Private room,30.000000,2,3,2,12
24551788,185478541,Anoosh,Tempelhof - Schöneberg,Tempelhof,52.482231,13.378328,Private room,30.000000,2,12,1,26
21522006,144049466,Antje,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510616,13.473765,Private room,30.000000,5,5,1,0
3599750,11841398,Anton,Mitte,Wedding Zentrum,52.542953,13.359592,Entire home/apt,30.000000,20,1,1,0
3600370,3847130,Anton,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500603,13.417171,Private room,30.000000,7,3,1,0
7233314,443499,Anton,Mitte,Tiergarten Süd,52.500359,13.364465,Private room,30.000000,2,70,4,78
13708547,51635296,Antoni,Pankow,Prenzlauer Berg Süd,52.538338,13.429568,Private room,30.000000,3,19,1,6
20101927,38579385,Antonia,Pankow,Pankow Süd,52.567150,13.416109,Private room,30.000000,1,5,1,0
25121132,109154115,Antonio,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491238,13.422164,Entire home/apt,30.000000,3,15,1,33
13106677,54292499,Arash,Neukölln,Reuterstraße,52.489231,13.432953,Private room,30.000000,3,98,1,1
21547987,156659912,Ariane,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.497601,13.385585,Private room,30.000000,1,21,1,76
12089343,16564824,Ariel,Pankow,Prenzlauer Berg Nordwest,52.548748,13.411674,Private room,30.000000,2,11,1,0
28100991,15160550,Armin,Mitte,Wedding Zentrum,52.552692,13.372258,Private room,30.000000,1,8,1,0
26631058,30716056,Arnaud,Tempelhof - Schöneberg,Schöneberg-Süd,52.486301,13.345511,Private room,30.000000,1,15,2,40
18555040,6617554,Aron,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510929,13.468386,Private room,30.000000,6,51,1,21
4556488,15753705,Artur,Neukölln,Schillerpromenade,52.465511,13.422606,Private room,30.000000,1,0,1,0
12960213,71254821,Artur,Mitte,Wedding Zentrum,52.552624,13.364176,Private room,30.000000,6,2,1,0
13072496,52747435,Asel,Mitte,Parkviertel,52.547714,13.350630,Entire home/apt,30.000000,30,6,17,284
27690760,34990078,Asha,Mitte,Moabit West,52.532013,13.335362,Private room,30.000000,7,0,2,98
16774299,111379627,Aster,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.499012,13.405538,Private room,30.000000,1,39,1,0
27930553,113002383,Autumn,Mitte,Alexanderplatz,52.519436,13.423743,Private room,30.000000,5,0,1,78
20269695,71113592,Aylin,Neukölln,Reuterstraße,52.484806,13.439704,Private room,30.000000,1,0,1,0
24672772,27455195,Aylin,Mitte,Wedding Zentrum,52.551418,13.358785,Private room,30.000000,7,2,1,0
27346455,2778480,Bacary,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.498768,13.414039,Private room,30.000000,1,2,1,218
18804043,130902643,Baldassarre,Neukölln,Schillerpromenade,52.474930,13.424915,Private room,30.000000,2,2,1,0
6659150,34853878,Barbara,Mitte,Wedding Zentrum,52.553818,13.373418,Private room,30.000000,3,1,1,0
20754680,41812675,Basak,Mitte,Osloer Straße,52.551773,13.384121,Private room,30.000000,5,0,1,0
3851154,1179530,Bastian,Tempelhof - Schöneberg,Schöneberg-Süd,52.481285,13.351099,Private room,30.000000,3,40,1,0
3547440,17180855,Be,Tempelhof - Schöneberg,Schöneberg-Nord,52.492882,13.364612,Private room,30.000000,4,0,1,0
20577635,16907520,Bea,Mitte,Wedding Zentrum,52.545551,13.358557,Private room,30.000000,3,13,1,5
13958753,83143031,Beatrice,Charlottenburg-Wilm.,Mierendorffplatz,52.524551,13.310450,Entire home/apt,30.000000,2,20,1,0
20844603,4958683,Beatrice,Neukölln,Reuterstraße,52.490479,13.435087,Private room,30.000000,3,27,1,40
19869231,47779542,Beatriz,Mitte,Brunnenstr. Nord,52.544285,13.376848,Private room,30.000000,1,57,1,80
25930057,138204831,Beit,Tempelhof - Schöneberg,Schöneberg-Nord,52.488590,13.367333,Private room,30.000000,1,11,6,283
19552056,134533413,Ben,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.496128,13.420099,Private room,30.000000,9,7,2,0
7520444,13102495,Benjamin,Charlottenburg-Wilm.,Schloß Charlottenburg,52.517365,13.299230,Private room,30.000000,3,9,2,0
17955187,123210344,Benjamin,Neukölln,Rixdorf,52.473801,13.451153,Private room,30.000000,5,4,1,0
18834337,77845975,Benjamin,Treptow - Köpenick,Baumschulenweg,52.469440,13.490911,Entire home/apt,30.000000,4,8,1,0
20916480,20146132,Benjamin,Neukölln,Rixdorf,52.486008,13.448953,Private room,30.000000,10,19,1,35
23514871,18917502,Benjamin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.525074,13.450168,Private room,30.000000,2,43,1,54
3911390,9894199,Benji,Neukölln,Reuterstraße,52.486115,13.428986,Entire home/apt,30.000000,5,3,1,0
12479975,67554411,Bert,Mitte,Osloer Straße,52.552979,13.387696,Private room,30.000000,2,20,1,0
6319394,32884160,Bettina,Mitte,Wedding Zentrum,52.545547,13.367267,Entire home/apt,30.000000,10,0,1,0
22304697,150662672,Bettina,Mitte,Wedding Zentrum,52.555782,13.377839,Private room,30.000000,1,10,1,8
22177465,84166955,Bharat,Mitte,Osloer Straße,52.557224,13.388678,Private room,30.000000,5,9,1,125
24347588,136027273,Biggi,Tempelhof - Schöneberg,Tempelhof,52.459736,13.380522,Entire home/apt,30.000000,5,24,1,29
23810210,162385004,Birgit,Pankow,Helmholtzplatz,52.543556,13.420688,Private room,30.000000,4,5,1,124
8414783,23022123,Boaz,Charlottenburg-Wilm.,Barstraße,52.487339,13.320665,Private room,30.000000,2,34,1,0
18605069,129212521,Bobby,Charlottenburg-Wilm.,Kurfürstendamm,52.499481,13.315067,Private room,30.000000,1,29,1,12
11225984,29286601,Bogumił,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.497189,13.414365,Private room,30.000000,5,7,1,0
7033570,36874746,Boudy,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.477898,13.320658,Private room,30.000000,2,5,1,0
16278866,106474243,Boy-Christian,Mitte,Alexanderplatz,52.527748,13.398989,Private room,30.000000,1,33,1,106
18219941,55542259,Breno,Neukölln,Rixdorf,52.482784,13.442862,Private room,30.000000,2,3,1,0
6765550,3947139,Brianne,Pankow,Prenzlauer Berg Nordwest,52.551746,13.402403,Entire home/apt,30.000000,1,1,2,0
26706654,22426648,Brieuc,Pankow,Prenzlauer Berg Süd,52.533684,13.435293,Private room,30.000000,5,2,1,0
8686599,2436760,Brigitte,Neukölln,Reuterstraße,52.486961,13.432066,Private room,30.000000,2,18,1,9
17571769,14080099,Brigitte,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.488747,13.409701,Private room,30.000000,2,19,1,352
19286906,122656712,Britta,Mitte,Wedding Zentrum,52.555412,13.382750,Private room,30.000000,1,13,1,165
28455444,214803461,Bulut,Neukölln,Reuterstraße,52.486134,13.430564,Private room,30.000000,2,1,1,0
19922107,109842219,Bère,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.503048,13.423203,Private room,30.000000,5,1,1,0
15047551,95091425,Camila,Tempelhof - Schöneberg,Schöneberg-Nord,52.496933,13.348512,Private room,30.000000,3,45,3,0
16219329,9908058,Camila,Neukölln,Rixdorf,52.472977,13.445108,Private room,30.000000,5,4,1,73
14752581,16965181,Camilo,Tempelhof - Schöneberg,Schöneberg-Süd,52.483086,13.362240,Private room,30.000000,2,15,1,178
15233137,7691382,Camilo,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.522915,13.448502,Entire home/apt,30.000000,2,18,1,0
24465516,12572706,Caner,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.516968,13.455555,Private room,30.000000,2,7,1,79
18202020,86157833,Carina,Charlottenburg-Wilm.,Kurfürstendamm,52.503197,13.305658,Private room,30.000000,1,1,1,0
25532106,12695822,Carina,Neukölln,Britz,52.460121,13.444096,Private room,30.000000,2,20,1,0
15478952,5373720,Carinita,Neukölln,Schillerpromenade,52.468765,13.425245,Private room,30.000000,11,2,1,301
23308627,20980006,Carla,Charlottenburg-Wilm.,Mierendorffplatz,52.525272,13.308087,Private room,30.000000,5,2,1,0
21615424,27458716,Carlitos,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.523865,13.453512,Private room,30.000000,2,10,3,0
8347488,43417586,Carlos,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500446,13.426174,Private room,30.000000,3,4,1,0
16528097,44744915,Carmine,Lichtenberg,Alt-Lichtenberg,52.512589,13.498442,Private room,30.000000,2,75,1,24
21955286,148666361,Carmo,Pankow,Pankow Süd,52.558079,13.414310,Private room,30.000000,3,7,1,0
15852806,68997422,Caro & Chris,Tempelhof - Schöneberg,Tempelhof,52.477188,13.385114,Private room,30.000000,2,23,1,124
9222469,18265962,Carolin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492630,13.393669,Entire home/apt,30.000000,4,5,1,0
13888096,82239858,Carolin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.505482,13.469896,Private room,30.000000,3,6,1,0
18116706,124415621,Carolin,Neukölln,Schillerpromenade,52.466816,13.426795,Private room,30.000000,4,21,1,43
19008155,32251102,Carolin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.506989,13.468474,Private room,30.000000,4,0,1,166
26657709,47789632,Carolin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.505005,13.446212,Private room,30.000000,1,5,1,0
